MASS,HW,RRC,Cd,AUX_kW,Engine_Eff,Idle_Fuel_Lph,fuel_l_per_100km,co2_g_per_km,distance_km
2904.296875,-3.76953125,0.01069921875,0.38398437500000004,3.271484375,23.71875,0.6642578125,16.285385705920408,389.54642608561613,4.085002034659732
2904.296875,-3.76953125,0.00631640625,0.366015625,3.271484375,23.71875,0.6642578125,15.004451322774267,358.9064756407605,4.085002034659732
2904.296875,-3.76953125,0.00631640625,0.38398437500000004,3.115234375,23.71875,0.6642578125,14.8423390830365,355.02875086623305,4.085002034659732
2904.296875,-3.76953125,0.00631640625,0.38398437500000004,3.271484375,25.78125,0.6642578125,13.877332179805316,331.9457857409431,4.085002034659732
2904.296875,-3.76953125,0.00631640625,0.38398437500000004,3.271484375,23.71875,1.4419921875,15.681341097928033,375.09767906243854,4.085002034659732
4662.109375,1.62109375,0.01069921875,0.366015625,3.115234375,25.78125,1.4419921875,22.21241848667728,531.3210502013205,4.085002034659732
5404.296875,1.23046875,0.00931640625,0.283984375,0.771484375,31.71875,1.2142578125,17.213160145810754,411.73879068779326,4.085002034659732
2162.109375,1.23046875,0.00931640625,0.283984375,0.771484375,31.71875,1.2142578125,8.363234317664137,200.04856487852615,4.085002034659732
5404.296875,-3.37890625,0.00931640625,0.283984375,0.771484375,31.71875,1.2142578125,16.87239526174643,403.58769466097465,4.085002034659732
5404.296875,1.23046875,0.00769921875,0.283984375,0.771484375,31.71875,1.2142578125,16.574673761875506,396.46619638406213,4.085002034659732
5404.296875,1.23046875,0.00931640625,0.266015625,0.771484375,31.71875,1.2142578125,17.16642452705623,410.620874687185,4.085002034659732
5404.296875,1.23046875,0.00931640625,0.283984375,0.615234375,31.71875,1.2142578125,17.06824045435341,408.2723116681336,4.085002034659732
5404.296875,1.23046875,0.00931640625,0.283984375,0.771484375,33.78125,1.2142578125,16.22372060089728,388.07139677346294,4.085002034659732
5404.296875,1.23046875,0.00931640625,0.283984375,0.771484375,31.71875,0.8919921875000001,16.945810855267702,405.34379565800344,4.085002034659732
2162.109375,-3.37890625,0.00769921875,0.266015625,0.615234375,33.78125,0.8919921875000001,6.927260634557077,165.7000743786053,4.085002034659732
4154.296875,-1.26953125,0.00781640625,0.433984375,2.021484375,35.71875,0.9392578125000001,12.840927992835669,307.15499758862916,4.085002034659732
3412.109375,-1.26953125,0.00781640625,0.433984375,2.021484375,35.71875,0.9392578125000001,11.114135509396952,265.8501213847751,4.085002034659732
4154.296875,-0.87890625,0.00781640625,0.433984375,2.021484375,35.71875,0.9392578125000001,12.880099753763123,308.0919861100139,4.085002034659732
4154.296875,-1.26953125,0.00619921875,0.433984375,2.021484375,35.71875,0.9392578125000001,12.405085286375641,296.72964005010533,4.085002034659732
4154.296875,-1.26953125,0.00781640625,0.316015625,2.021484375,35.71875,0.9392578125000001,12.642141726544468,302.40003009894366,4.085002034659732
4154.296875,-1.26953125,0.00781640625,0.433984375,1.865234375,35.71875,0.9392578125000001,12.712237278199337,304.07671569452816,4.085002034659732
4154.296875,-1.26953125,0.00781640625,0.433984375,2.021484375,21.78125,0.9392578125000001,20.55904842993066,491.7724384439414,4.085002034659732
4154.296875,-1.26953125,0.00781640625,0.433984375,2.021484375,35.71875,1.1669921875,13.02985482481947,311.6741274096817,4.085002034659732
3412.109375,-0.87890625,0.00619921875,0.316015625,1.865234375,21.78125,1.1669921875,16.838943609643124,402.78753114266357,4.085002034659732
1654.296875,3.73046875,0.01081640625,0.333984375,4.521484375,27.71875,1.4892578125,12.74451464632721,304.8487903401469,4.085002034659732
5912.109375,3.73046875,0.01081640625,0.333984375,4.521484375,27.71875,1.4892578125,26.555565772382373,635.2091332753863,4.085002034659732
1654.296875,4.12109375,0.01081640625,0.333984375,4.521484375,27.71875,1.4892578125,12.799044746720545,306.15315034155543,4.085002034659732
1654.296875,3.73046875,0.00919921875,0.333984375,4.521484375,27.71875,1.4892578125,12.497841556556669,298.9483700328355,4.085002034659732
1654.296875,3.73046875,0.01081640625,0.416015625,4.521484375,27.71875,1.4892578125,13.068458879770638,312.5975364041137,4.085002034659732
1654.296875,3.73046875,0.01081640625,0.333984375,4.365234375,27.71875,1.4892578125,12.573033281540846,300.74695609445706,4.085002034659732
1654.296875,3.73046875,0.01081640625,0.333984375,4.521484375,29.78125,1.4892578125,11.937637775171938,285.54829558211276,4.085002034659732
1654.296875,3.73046875,0.01081640625,0.333984375,4.521484375,27.71875,0.6169921875000001,12.103928215084983,289.52596290483274,4.085002034659732
5912.109375,4.12109375,0.00919921875,0.416015625,4.365234375,29.78125,0.6169921875000001,23.539750403690793,563.0708296562838,4.085002034659732
1966.796875,-3.14453125,0.00819140625,0.296484375,1.708984375,24.71875,0.5955078125000001,9.761785911516471,233.501919003474,4.085002034659732
4349.609375,-3.14453125,0.00819140625,0.296484375,1.708984375,24.71875,0.5955078125000001,17.856539853838594,427.1284333038191,4.085002034659732
1966.796875,2.24609375,0.00819140625,0.296484375,1.708984375,24.71875,0.5955078125000001,10.321293812454515,246.885347993912,4.085002034659732
1966.796875,-3.14453125,0.00732421875,0.296484375,1.708984375,24.71875,0.5955078125000001,9.60189854711306,229.6774132469444,4.085002034659732
1966.796875,-3.14453125,0.00819140625,0.40351562500000004,1.708984375,24.71875,0.5955078125000001,9.9611820571094,238.27147480605686,4.085002034659732
1966.796875,-3.14453125,0.00819140625,0.296484375,4.677734375,24.71875,0.5955078125000001,13.295004937755062,318.01651811110105,4.085002034659732
1966.796875,-3.14453125,0.00819140625,0.296484375,1.708984375,32.78125,0.5955078125000001,7.482394813546548,178.97888394003343,4.085002034659732
1966.796875,-3.14453125,0.00819140625,0.296484375,1.708984375,24.71875,1.0982421875000001,10.178850804763702,243.47811124994777,4.085002034659732
4349.609375,2.24609375,0.00732421875,0.40351562500000004,4.677734375,32.78125,1.0982421875000001,17.125480189797592,409.64148613995843,4.085002034659732
4466.796875,1.85546875,0.01119140625,0.396484375,4.208984375,32.71875,1.1455078125,18.225005069765277,435.94212126878546,4.085002034659732
1849.609375,1.85546875,0.01119140625,0.396484375,4.208984375,32.71875,1.1455078125,10.97116879568656,262.43035759282253,4.085002034659732
4466.796875,-2.75390625,0.01119140625,0.396484375,4.208984375,32.71875,1.1455078125,17.74147087086116,424.37598323099894,4.085002034659732
4466.796875,1.85546875,0.01032421875,0.396484375,4.208984375,32.71875,1.1455078125,17.950245294988058,429.3698674561143,4.085002034659732
4466.796875,1.85546875,0.01119140625,0.303515625,4.208984375,32.71875,1.1455078125,17.97291701330791,429.91217495832524,4.085002034659732
4466.796875,1.85546875,0.01119140625,0.396484375,2.177734375,32.71875,1.1455078125,16.394185661150072,392.1489210147097,4.085002034659732
4466.796875,1.85546875,0.01119140625,0.396484375,4.208984375,24.78125,1.1455078125,23.760632143926465,568.3543208827211,4.085002034659732
4466.796875,1.85546875,0.01119140625,0.396484375,4.208984375,32.71875,0.5482421875000001,17.733579089694953,424.18721182550325,4.085002034659732
1849.609375,-2.75390625,0.01032421875,0.303515625,2.177734375,24.78125,0.5482421875000001,10.277036405273417,245.82671081414014,4.085002034659732
5716.796875,-0.64453125,0.00669140625,0.346484375,2.958984375,28.71875,0.8705078125000001,20.56613511289766,491.9419519005119,4.085002034659732
3099.609375,-0.64453125,0.00669140625,0.346484375,2.958984375,28.71875,0.8705078125000001,13.23028372542267,316.46838671211026,4.085002034659732
5716.796875,-0.25390625,0.00669140625,0.346484375,2.958984375,28.71875,0.8705078125000001,20.60690177648514,492.9170904935246,4.085002034659732
5716.796875,-0.64453125,0.01182421875,0.346484375,2.958984375,28.71875,0.8705078125000001,22.936615483564882,548.6438423668719,4.085002034659732
5716.796875,-0.64453125,0.00669140625,0.253515625,2.958984375,28.71875,0.8705078125000001,20.3544418760152,486.8782496742836,4.085002034659732
5716.796875,-0.64453125,0.00669140625,0.346484375,0.927734375,28.71875,0.8705078125000001,18.485378498339035,442.1702536802697,4.085002034659732
5716.796875,-0.64453125,0.00669140625,0.346484375,2.958984375,28.78125,0.8705078125000001,20.523042891467398,490.9111859639001,4.085002034659732
5716.796875,-0.64453125,0.00669140625,0.346484375,2.958984375,28.71875,1.3732421875000003,20.983200006144866,501.91814414698524,4.085002034659732
3099.609375,-0.25390625,0.01182421875,0.253515625,0.927734375,28.78125,1.3732421875000003,12.637159562740738,302.2808567407585,4.085002034659732
3216.796875,4.35546875,0.00969140625,0.44648437500000004,0.458984375,20.71875,1.4205078125,17.899459104874047,428.1550617885872,4.085002034659732
5599.609375,4.35546875,0.00969140625,0.44648437500000004,0.458984375,20.71875,1.4205078125,27.956629431763,668.7225760077711,4.085002034659732
3216.796875,4.74609375,0.00969140625,0.44648437500000004,0.458984375,20.71875,1.4205078125,17.99914434329746,430.5395326916752,4.085002034659732
3216.796875,4.35546875,0.00882421875,0.44648437500000004,0.458984375,20.71875,1.4205078125,17.586985210876957,420.6806862441768,4.085002034659732
3216.796875,4.35546875,0.00969140625,0.353515625,0.458984375,20.71875,1.4205078125,17.37885868011294,415.70229962830155,4.085002034659732
3216.796875,4.35546875,0.00969140625,0.44648437500000004,3.427734375,20.71875,1.4205078125,22.125064220965015,529.2315361654831,4.085002034659732
3216.796875,4.35546875,0.00969140625,0.44648437500000004,0.458984375,20.78125,1.4205078125,17.849141284696195,426.95145952993306,4.085002034659732
3216.796875,4.35546875,0.00969140625,0.44648437500000004,0.458984375,20.71875,0.8232421875,17.40803312480364,416.40015234530307,4.085002034659732
5599.609375,4.74609375,0.00882421875,0.353515625,3.427734375,20.78125,0.8232421875,30.60906772038827,732.1688998716874,4.085002034659732
2591.796875,-1.89453125,0.011941406250000001,0.421484375,1.083984375,26.71875,0.7330078125,11.66009128782195,278.909383604701,4.085002034659732
2474.609375,-1.89453125,0.011941406250000001,0.421484375,1.083984375,26.71875,0.7330078125,11.253644991603206,269.1871881991487,4.085002034659732
2591.796875,-1.50390625,0.011941406250000001,0.421484375,1.083984375,26.71875,0.7330078125,11.704391552032606,279.96904592461993,4.085002034659732
2591.796875,-1.89453125,0.00957421875,0.421484375,1.083984375,26.71875,0.7330078125,11.129340790161999,266.213831700675,4.085002034659732
2591.796875,-1.89453125,0.011941406250000001,0.278515625,1.083984375,26.71875,0.7330078125,11.364538766146987,271.83976728623594,4.085002034659732
2591.796875,-1.89453125,0.011941406250000001,0.421484375,2.802734375,26.71875,0.7330078125,13.557126567086197,324.2864674847018,4.085002034659732
2591.796875,-1.89453125,0.011941406250000001,0.421484375,1.083984375,30.78125,0.7330078125,10.200794753759942,244.00301050993784,4.085002034659732
2591.796875,-1.89453125,0.011941406250000001,0.421484375,1.083984375,26.71875,0.4107421875,11.394933384906263,272.5668065669578,4.085002034659732
2474.609375,-1.50390625,0.00957421875,0.278515625,2.802734375,30.78125,0.4107421875,10.555424368017615,252.4857508829813,4.085002034659732
5091.796875,3.10546875,0.00894140625,0.321484375,3.583984375,34.71875,1.2830078125000002,17.61450227128958,421.3388943292467,4.085002034659732
4974.609375,3.10546875,0.00894140625,0.321484375,3.583984375,34.71875,1.2830078125000002,17.325198587556173,414.4187502143437,4.085002034659732
5091.796875,3.49609375,0.00894140625,0.321484375,3.583984375,34.71875,1.2830078125000002,17.6544249261497,422.29384423350086,4.085002034659732
5091.796875,3.10546875,0.00657421875,0.321484375,3.583984375,34.71875,1.2830078125000002,16.810036114317693,402.0960638544792,4.085002034659732
5091.796875,3.10546875,0.00894140625,0.378515625,3.583984375,34.71875,1.2830078125000002,17.781793456921932,425.3404994895726,4.085002034659732
5091.796875,3.10546875,0.00894140625,0.321484375,0.302734375,34.71875,1.2830078125000002,14.834157335724413,354.8330434705279,4.085002034659732
5091.796875,3.10546875,0.00894140625,0.321484375,3.583984375,22.78125,1.2830078125000002,26.286860171755272,628.781695308386,4.085002034659732
5091.796875,3.10546875,0.00894140625,0.321484375,3.583984375,34.71875,0.9607421875000001,17.347152980746493,414.9438992994561,4.085002034659732
4974.609375,3.49609375,0.00657421875,0.378515625,0.302734375,22.78125,0.9607421875000001,20.470143742186828,489.64583831310887,4.085002034659732
3841.796875,-4.39453125,0.01044140625,0.371484375,4.833984375,30.71875,0.4580078125,16.629429162426952,397.77594556525264,4.085002034659732
3724.609375,-4.39453125,0.01044140625,0.371484375,4.833984375,30.71875,0.4580078125,16.289188068532074,389.6373785992872,4.085002034659732
3841.796875,0.99609375,0.01044140625,0.371484375,4.833984375,30.71875,0.4580078125,17.142263307081716,410.0429383053946,4.085002034659732
3841.796875,-4.39453125,0.00807421875,0.371484375,4.833984375,30.71875,0.4580078125,15.935060425027844,381.16664536666605,4.085002034659732
3841.796875,-4.39453125,0.01044140625,0.428515625,4.833984375,30.71875,0.4580078125,16.699693075794805,399.45665837301175,4.085002034659732
3841.796875,-4.39453125,0.01044140625,0.371484375,1.552734375,30.71875,0.4580078125,13.479399712765305,322.4272411293461,4.085002034659732
3841.796875,-4.39453125,0.01044140625,0.371484375,4.833984375,34.78125,0.4580078125,14.731104041330859,352.36800866863416,4.085002034659732
3841.796875,-4.39453125,0.01044140625,0.371484375,4.833984375,30.71875,0.6857421875,16.81680741382064,402.25803333858977,4.085002034659732
3724.609375,0.99609375,0.00807421875,0.428515625,1.552734375,34.78125,0.6857421875,11.834103752920077,283.07176176984825,4.085002034659732
1341.796875,0.60546875,0.00744140625,0.271484375,2.333984375,22.71875,1.0080078125,9.630178111690398,230.3538604316343,4.085002034659732
1224.609375,0.60546875,0.00744140625,0.271484375,2.333984375,22.71875,1.0080078125,9.20599378670869,220.20737137807188,4.085002034659732
1341.796875,-4.00390625,0.00744140625,0.271484375,2.333984375,22.71875,1.0080078125,9.197084720690242,219.9942665189106,4.085002034659732
1341.796875,0.60546875,0.01107421875,0.271484375,2.333984375,22.71875,1.0080078125,10.128248986031705,242.2677157458784,4.085002034659732
1341.796875,0.60546875,0.00744140625,0.328515625,2.333984375,22.71875,1.0080078125,9.822338424492266,234.95033511385498,4.085002034659732
1341.796875,0.60546875,0.00744140625,0.271484375,4.052734375,22.71875,1.0080078125,11.855801708830905,283.59077687523524,4.085002034659732
1341.796875,0.60546875,0.00744140625,0.271484375,2.333984375,26.78125,1.0080078125,8.296207922903905,198.44529351586138,4.085002034659732
1341.796875,0.60546875,0.00744140625,0.271484375,2.333984375,22.71875,1.2357421875,9.819104943674157,234.8729902526858,4.085002034659732
1224.609375,-4.00390625,0.01107421875,0.328515625,4.052734375,26.78125,1.2357421875,10.11928217572156,242.0532296432597,4.085002034659732
1498.046875,-4.70703125,0.01100390625,0.427734375,2.802734375,34.21875,1.3173828125,7.9104081854414225,189.21696379575883,4.085002034659732
3568.359375,-4.70703125,0.01100390625,0.427734375,2.802734375,34.21875,1.3173828125,13.3855012407533,320.18118967881895,4.085002034659732
1498.046875,-3.06640625,0.01100390625,0.427734375,2.802734375,34.21875,1.3173828125,8.043527695528379,192.40118247703882,4.085002034659732
1498.046875,-4.70703125,0.00751171875,0.427734375,2.802734375,34.21875,1.3173828125,7.55907867267166,180.8131618503061,4.085002034659732
1498.046875,-4.70703125,0.01100390625,0.334765625,2.802734375,34.21875,1.3173828125,7.812743847757056,186.8808328383488,4.085002034659732
1498.046875,-4.70703125,0.01100390625,0.427734375,2.958984375,34.21875,1.3173828125,8.045066978614535,192.43800212845966,4.085002034659732
1498.046875,-4.70703125,0.01100390625,0.427734375,2.802734375,29.28125,1.3173828125,9.061510662869829,216.7513350558463,4.085002034659732
1498.046875,-4.70703125,0.01100390625,0.427734375,2.802734375,34.21875,1.4763671875000002,8.04121941754651,192.3459684677125,4.085002034659732
3568.359375,-3.06640625,0.00751171875,0.334765625,2.958984375,29.28125,1.4763671875000002,14.771820229676885,353.34193989387114,4.085002034659732
3998.046875,0.29296875,0.00800390625,0.327734375,0.302734375,26.21875,0.7673828125000001,14.635774218663556,350.08771931043225,4.085002034659732
1068.359375,0.29296875,0.00800390625,0.327734375,0.302734375,26.21875,0.7673828125000001,5.3011526483717235,126.80357134905162,4.085002034659732
3998.046875,1.93359375,0.00800390625,0.327734375,0.302734375,26.21875,0.7673828125000001,14.833567649105808,354.81893816661096,4.085002034659732
3998.046875,0.29296875,0.01051171875,0.327734375,0.302734375,26.21875,0.7673828125000001,15.517954886000817,371.1894808731396,4.085002034659732
3998.046875,0.29296875,0.00800390625,0.43476562500000004,0.302734375,26.21875,0.7673828125000001,14.936498013028107,357.28103247163233,4.085002034659732
3998.046875,0.29296875,0.00800390625,0.327734375,0.458984375,26.21875,0.7673828125000001,14.811094226803434,354.2813739051381,4.085002034659732
3998.046875,0.29296875,0.00800390625,0.327734375,0.302734375,21.28125,0.7673828125000001,17.883743525408203,427.77914512776414,4.085002034659732
3998.046875,0.29296875,0.00800390625,0.327734375,0.302734375,26.21875,0.9263671875,14.767666535331509,353.24258352512965,4.085002034659732
1068.359375,1.93359375,0.01051171875,0.43476562500000004,0.458984375,21.28125,0.9263671875,7.654000924214606,183.08370210721338,4.085002034659732
5248.046875,-2.20703125,0.00950390625,0.377734375,1.552734375,22.21875,1.0423828125,24.371765046038192,582.9726199012334,4.085002034659732
2318.359375,-2.20703125,0.00950390625,0.377734375,1.552734375,22.21875,1.0423828125,12.898337188614756,308.52822555166495,4.085002034659732
5248.046875,4.43359375,0.00950390625,0.377734375,1.552734375,22.21875,1.0423828125,25.458902305738235,608.9769431532586,4.085002034659732
5248.046875,-2.20703125,0.00901171875,0.377734375,1.552734375,22.21875,1.0423828125,24.10237794734525,576.5288805004983,4.085002034659732
5248.046875,-2.20703125,0.00950390625,0.384765625,1.552734375,22.21875,1.0423828125,24.388487783000627,583.372627769375,4.085002034659732
5248.046875,-2.20703125,0.00950390625,0.377734375,1.708984375,22.21875,1.0423828125,24.578647587288835,587.9212502879489,4.085002034659732
5248.046875,-2.20703125,0.00950390625,0.377734375,1.552734375,33.28125,1.0423828125,16.55816681956703,396.07135032404335,4.085002034659732
5248.046875,-2.20703125,0.00950390625,0.377734375,1.552734375,22.21875,1.2013671875,24.503657362706075,586.1274841159293,4.085002034659732
2318.359375,4.43359375,0.00901171875,0.384765625,1.708984375,33.28125,1.2013671875,9.836412785375073,235.28699382617177,4.085002034659732
2748.046875,2.79296875,0.00650390625,0.277734375,4.052734375,30.21875,0.49238281250000004,12.539648366224235,299.9483889200837,4.085002034659732
4818.359375,2.79296875,0.00650390625,0.277734375,4.052734375,30.21875,0.49238281250000004,18.024819724804843,431.1536878173319,4.085002034659732
2748.046875,-0.56640625,0.00650390625,0.277734375,4.052734375,30.21875,0.49238281250000004,12.24186223286666,292.82534461017053,4.085002034659732
2748.046875,2.79296875,0.00601171875,0.277734375,4.052734375,30.21875,0.49238281250000004,12.435932224954522,297.46749882091217,4.085002034659732
2748.046875,2.79296875,0.00650390625,0.284765625,4.052734375,30.21875,0.49238281250000004,12.562558380265182,300.49639645594317,4.085002034659732
2748.046875,2.79296875,0.00650390625,0.277734375,4.208984375,30.21875,0.49238281250000004,12.691761589418821,303.5869372188982,4.085002034659732
2748.046875,2.79296875,0.00650390625,0.277734375,4.052734375,25.28125,0.49238281250000004,14.908900562624092,356.6209014579683,4.085002034659732
2748.046875,2.79296875,0.00650390625,0.277734375,4.052734375,30.21875,0.6513671875,12.671540682892216,303.1032531347818,4.085002034659732
4818.359375,-0.56640625,0.00601171875,0.284765625,4.208984375,25.28125,0.6513671875,21.22411382914288,507.68080279309766,4.085002034659732
3373.046875,-0.95703125,0.00875390625,0.252734375,4.677734375,32.21875,1.1798828125,14.670115781103032,350.90916948398456,4.085002034659732
2943.359375,-0.95703125,0.00875390625,0.252734375,4.677734375,32.21875,1.1798828125,13.532819293905284,323.7050375102144,4.085002034659732
3373.046875,3.18359375,0.00875390625,0.252734375,4.677734375,32.21875,1.1798828125,14.983383884580807,358.40254251917287,4.085002034659732
3373.046875,-0.95703125,0.01126171875,0.252734375,4.677734375,32.21875,1.1798828125,15.281400923211194,365.5311100832118,4.085002034659732
3373.046875,-0.95703125,0.00875390625,0.359765625,4.677734375,32.21875,1.1798828125,14.87860646935752,355.8962667470319,4.085002034659732
3373.046875,-0.95703125,0.00875390625,0.252734375,4.833984375,32.21875,1.1798828125,14.812786476378525,354.3218525149743,4.085002034659732
3373.046875,-0.95703125,0.00875390625,0.252734375,4.677734375,35.28125,1.1798828125,13.481677565725597,322.48172737215623,4.085002034659732
3373.046875,-0.95703125,0.00875390625,0.252734375,4.677734375,32.21875,0.7888671875000001,14.345731975244064,343.149908847838,4.085002034659732
2943.359375,3.18359375,0.01126171875,0.359765625,4.833984375,35.28125,0.7888671875000001,13.381617426924006,320.08828885202223,4.085002034659732
5873.046875,4.04296875,0.011753906250000001,0.352734375,2.177734375,24.21875,0.6298828125,27.201053057469025,650.6491891346592,4.085002034659732
5443.359375,4.04296875,0.011753906250000001,0.352734375,2.177734375,24.21875,0.6298828125,25.56740310192658,611.5722821980837,4.085002034659732
5873.046875,-1.81640625,0.011753906250000001,0.352734375,2.177734375,24.21875,0.6298828125,26.350197009535364,630.296712468086,4.085002034659732
5873.046875,4.04296875,0.00826171875,0.352734375,2.177734375,24.21875,0.6298828125,25.207201831135272,602.9562678007558,4.085002034659732
5873.046875,4.04296875,0.011753906250000001,0.259765625,2.177734375,24.21875,0.6298828125,26.74236265529656,639.6773147146937,4.085002034659732
5873.046875,4.04296875,0.011753906250000001,0.352734375,2.333984375,24.21875,0.6298828125,27.396854449558806,655.3327584334467,4.085002034659732
5873.046875,4.04296875,0.011753906250000001,0.352734375,2.177734375,27.28125,0.6298828125,24.199964383171313,578.8631480454578,4.085002034659732
5873.046875,4.04296875,0.011753906250000001,0.352734375,2.177734375,24.21875,1.3388671875,27.72654781052016,663.2190236276422,4.085002034659732
5443.359375,-1.81640625,0.00826171875,0.259765625,2.333984375,27.28125,1.3388671875,20.946686116821837,501.0447319143783,4.085002034659732
4623.046875,-3.45703125,0.00725390625,0.302734375,0.927734375,20.21875,1.4548828125000002,21.918120460525785,524.2814414157768,4.085002034659732
4193.359375,-3.45703125,0.00725390625,0.302734375,0.927734375,20.21875,1.4548828125000002,20.17969708964728,482.6983543843629,4.085002034659732
4623.046875,-4.31640625,0.00725390625,0.302734375,0.927734375,20.21875,1.4548828125000002,21.834609093380838,522.2838495136697,4.085002034659732
